schema,table,column,position,data_type,max_length,precision,scale,nullable,default,comment,key_type,fk_table,fk_column
system_config,api_usage_log_2024_01,org_id,2,uuid,,,,YES,,,FK,organizations,org_id
system_config,api_usage_log_2024_01,org_id,2,uuid,,,,YES,,,FK,organizations,org_id
system_config,api_usage_log_2024_01,org_id,2,uuid,,,,YES,,,FK,organizations,org_id
system_config,api_usage_log_2024_01,org_id,2,uuid,,,,YES,,,FK,organizations,org_id
system_config,api_usage_log_2024_01,org_id,2,uuid,,,,YES,,,FK,organizations,org_id
system_config,api_usage_log_2024_01,endpoint,3,text,,,,NO,,,,,
system_config,api_usage_log_2024_01,method,4,text,,,,NO,,,,,
system_config,api_usage_log_2024_01,user_id,5,integer,,32,,YES,,,FK,org_users,user_id
system_config,api_usage_log_2024_01,user_id,5,integer,,32,,YES,,,FK,org_users,user_id
system_config,api_usage_log_2024_01,user_id,5,integer,,32,,YES,,,FK,org_users,user_id
system_config,api_usage_log_2024_01,user_id,5,integer,,32,,YES,,,FK,org_users,user_id
system_config,api_usage_log_2024_01,user_id,5,integer,,32,,YES,,,FK,org_users,user_id
system_config,api_usage_log_2024_01,user_id,5,integer,,32,,YES,,,FK,org_users,user_id
system_config,api_usage_log_2024_01,user_id,5,integer,,32,,YES,,,FK,org_users,user_id
system_config,api_usage_log_2024_01,user_id,5,integer,,32,,YES,,,FK,org_users,user_id
system_config,api_usage_log_2024_01,user_id,5,integer,,32,,YES,,,FK,org_users,user_id
system_config,api_usage_log_2024_01,ip_address,6,inet,,,,YES,,,,,
system_config,api_usage_log_2024_01,user_agent,7,text,,,,YES,,,,,
system_config,api_usage_log_2024_01,request_timestamp,8,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
system_config,api_usage_log_2024_01,response_time_ms,9,integer,,32,,YES,,,,,
system_config,api_usage_log_2024_01,status_code,10,integer,,32,,YES,,,,,
system_config,api_usage_log_2024_01,request_size_bytes,11,integer,,32,,YES,,,,,
system_config,api_usage_log_2024_01,response_size_bytes,12,integer,,32,,YES,,,,,
system_config,api_usage_log_2024_01,error_occurred,13,boolean,,,,YES,false,,,,
system_config,api_usage_log_2024_01,error_message,14,text,,,,YES,,,,,
system_config,api_usage_log_2024_01,rate_limit_remaining,15,integer,,32,,YES,,,,,
system_config,api_usage_log_2024_01,created_at,16,timestamp with time zone,,,,NO,CURRENT_TIMESTAMP,,PK,,
system_config,api_usage_log_2024_02,log_id,1,bigint,,64,,NO,nextval('system_config.api_usage_log_log_id_seq'::regclass),,PK,,
system_config,api_usage_log_2024_02,org_id,2,uuid,,,,YES,,,FK,organizations,org_id
system_config,api_usage_log_2024_02,org_id,2,uuid,,,,YES,,,FK,organizations,org_id
system_config,api_usage_log_2024_02,org_id,2,uuid,,,,YES,,,FK,organizations,org_id
system_config,api_usage_log_2024_02,org_id,2,uuid,,,,YES,,,FK,organizations,org_id
system_config,api_usage_log_2024_02,org_id,2,uuid,,,,YES,,,FK,organizations,org_id
system_config,api_usage_log_2024_02,org_id,2,uuid,,,,YES,,,FK,organizations,org_id
system_config,api_usage_log_2024_02,org_id,2,uuid,,,,YES,,,FK,organizations,org_id
system_config,api_usage_log_2024_02,org_id,2,uuid,,,,YES,,,FK,organizations,org_id
system_config,api_usage_log_2024_02,org_id,2,uuid,,,,YES,,,FK,organizations,org_id
system_config,api_usage_log_2024_02,endpoint,3,text,,,,NO,,,,,
system_config,api_usage_log_2024_02,method,4,text,,,,NO,,,,,
system_config,api_usage_log_2024_02,user_id,5,integer,,32,,YES,,,FK,org_users,user_id
system_config,api_usage_log_2024_02,user_id,5,integer,,32,,YES,,,FK,org_users,user_id
system_config,api_usage_log_2024_02,user_id,5,integer,,32,,YES,,,FK,org_users,user_id
system_config,api_usage_log_2024_02,user_id,5,integer,,32,,YES,,,FK,org_users,user_id
system_config,api_usage_log_2024_02,user_id,5,integer,,32,,YES,,,FK,org_users,user_id
system_config,api_usage_log_2024_02,user_id,5,integer,,32,,YES,,,FK,org_users,user_id
system_config,api_usage_log_2024_02,user_id,5,integer,,32,,YES,,,FK,org_users,user_id
system_config,api_usage_log_2024_02,user_id,5,integer,,32,,YES,,,FK,org_users,user_id
system_config,api_usage_log_2024_02,user_id,5,integer,,32,,YES,,,FK,org_users,user_id
system_config,api_usage_log_2024_02,ip_address,6,inet,,,,YES,,,,,
system_config,api_usage_log_2024_02,user_agent,7,text,,,,YES,,,,,
system_config,api_usage_log_2024_02,request_timestamp,8,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
system_config,api_usage_log_2024_02,response_time_ms,9,integer,,32,,YES,,,,,
system_config,api_usage_log_2024_02,status_code,10,integer,,32,,YES,,,,,
system_config,api_usage_log_2024_02,request_size_bytes,11,integer,,32,,YES,,,,,
system_config,api_usage_log_2024_02,response_size_bytes,12,integer,,32,,YES,,,,,
system_config,api_usage_log_2024_02,error_occurred,13,boolean,,,,YES,false,,,,
system_config,api_usage_log_2024_02,error_message,14,text,,,,YES,,,,,
system_config,api_usage_log_2024_02,rate_limit_remaining,15,integer,,32,,YES,,,,,
system_config,api_usage_log_2024_02,created_at,16,timestamp with time zone,,,,NO,CURRENT_TIMESTAMP,,PK,,
system_config,audit_logs,audit_id,1,bigint,,64,,NO,nextval('system_config.audit_logs_audit_id_seq'::regclass),,PK,,
system_config,audit_logs,org_id,2,uuid,,,,NO,,,FK,organizations,org_id
system_config,audit_logs,activity_timestamp,3,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
system_config,audit_logs,activity_type,4,text,,,,NO,,,,,
system_config,audit_logs,entity_type,5,text,,,,NO,,,,,
system_config,audit_logs,entity_id,6,text,,,,YES,,,,,
system_config,audit_logs,entity_name,7,text,,,,YES,,,,,
system_config,audit_logs,action_performed,8,text,,,,NO,,,,,
system_config,audit_logs,old_values,9,jsonb,,,,YES,,,,,
system_config,audit_logs,new_values,10,jsonb,,,,YES,,,,,
system_config,audit_logs,changed_fields,11,ARRAY,,,,YES,,,,,
system_config,audit_logs,user_id,12,integer,,32,,NO,,,FK,org_users,user_id
system_config,audit_logs,user_name,13,text,,,,NO,,,,,
system_config,audit_logs,session_id,14,text,,,,YES,,,,,
system_config,audit_logs,ip_address,15,inet,,,,YES,,,,,
system_config,audit_logs,user_agent,16,text,,,,YES,,,,,
system_config,audit_logs,request_method,17,text,,,,YES,,,,,
system_config,audit_logs,request_url,18,text,,,,YES,,,,,
system_config,audit_logs,module_name,19,text,,,,YES,,,,,
system_config,audit_logs,function_name,20,text,,,,YES,,,,,
system_config,audit_logs,result_status,21,text,,,,YES,'success'::text,,,,
system_config,audit_logs,error_message,22,text,,,,YES,,,,,
system_config,audit_logs,execution_time_ms,23,integer,,32,,YES,,,,,
system_config,audit_logs,previous_audit_hash,24,text,,,,YES,,,,,
system_config,audit_logs,current_audit_hash,25,text,,,,YES,,,,,
system_config,backup_history,backup_id,1,integer,,32,,NO,nextval('system_config.backup_history_backup_id_seq'::regclass),,PK,,
system_config,backup_history,backup_name,2,text,,,,NO,,,,,
system_config,backup_history,backup_type,3,text,,,,NO,,,,,
system_config,backup_history,backup_path,4,text,,,,YES,,,,,
system_config,backup_history,backup_size,5,bigint,,64,,YES,,,,,
system_config,backup_history,backup_status,6,text,,,,YES,,,,,
system_config,backup_history,metadata,7,jsonb,,,,YES,,,,,
system_config,backup_history,created_by,8,integer,,32,,YES,,,,,
system_config,backup_history,created_at,9,timestamp without time zone,,,,YES,CURRENT_TIMESTAMP,,,,
system_config,backup_history,completed_at,10,timestamp without time zone,,,,YES,,,,,
system_config,backup_history,last_verified,11,timestamp without time zone,,,,YES,,,,,
system_config,backup_history,is_valid,12,boolean,,,,YES,true,,,,
system_config,configuration_history,history_id,1,integer,,32,,NO,nextval('system_config.configuration_history_history_id_seq'::regclass),,PK,,
system_config,configuration_history,org_id,2,integer,,32,,NO,,,,,
system_config,configuration_history,setting_key,3,text,,,,NO,,,,,
system_config,configuration_history,old_value,4,jsonb,,,,YES,,,,,
system_config,configuration_history,new_value,5,jsonb,,,,YES,,,,,
system_config,configuration_history,changed_by,6,integer,,32,,YES,,,,,
system_config,configuration_history,changed_at,7,timestamp without time zone,,,,YES,CURRENT_TIMESTAMP,,,,
system_config,configuration_history,change_reason,8,text,,,,YES,,,,,
system_config,email_templates,template_id,1,integer,,32,,NO,nextval('system_config.email_templates_template_id_seq'::regclass),,PK,,
system_config,email_templates,org_id,2,uuid,,,,NO,,,FK,organizations,org_id
system_config,email_templates,template_code,3,text,,,,NO,,,,,
system_config,email_templates,template_name,4,text,,,,NO,,,,,
system_config,email_templates,template_category,5,text,,,,NO,,,,,
system_config,email_templates,subject_template,6,text,,,,NO,,,,,
system_config,email_templates,body_template_html,7,text,,,,NO,,,,,
system_config,email_templates,body_template_text,8,text,,,,YES,,,,,
system_config,email_templates,available_variables,9,jsonb,,,,YES,'[]'::jsonb,,,,
system_config,email_templates,from_name,10,text,,,,YES,,,,,
system_config,email_templates,from_email,11,text,,,,YES,,,,,
system_config,email_templates,reply_to_email,12,text,,,,YES,,,,,
system_config,email_templates,default_attachments,13,jsonb,,,,YES,'[]'::jsonb,,,,
system_config,email_templates,language,14,text,,,,YES,'en'::text,,,,
system_config,email_templates,is_active,15,boolean,,,,YES,true,,,,
system_config,email_templates,created_at,16,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
system_config,email_templates,updated_at,17,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
system_config,email_templates,created_by,18,integer,,32,,NO,,,FK,org_users,user_id
system_config,error_logs,error_id,1,bigint,,64,,NO,nextval('system_config.error_logs_error_id_seq'::regclass),,PK,,
system_config,error_logs,org_id,2,uuid,,,,YES,,,FK,organizations,org_id
system_config,error_logs,error_timestamp,3,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
system_config,error_logs,error_level,4,text,,,,NO,,,,,
system_config,error_logs,error_code,5,text,,,,YES,,,,,
system_config,error_logs,error_message,6,text,,,,NO,,,,,
system_config,error_logs,module_name,7,text,,,,YES,,,,,
system_config,error_logs,function_name,8,text,,,,YES,,,,,
system_config,error_logs,line_number,9,integer,,32,,YES,,,,,
system_config,error_logs,stack_trace,10,text,,,,YES,,,,,
system_config,error_logs,user_id,11,integer,,32,,YES,,,FK,org_users,user_id
system_config,error_logs,session_id,12,text,,,,YES,,,,,
system_config,error_logs,request_id,13,text,,,,YES,,,,,
system_config,error_logs,request_url,14,text,,,,YES,,,,,
system_config,error_logs,request_method,15,text,,,,YES,,,,,
system_config,error_logs,request_params,16,jsonb,,,,YES,,,,,
system_config,error_logs,environment,17,text,,,,YES,,,,,
system_config,error_logs,server_name,18,text,,,,YES,,,,,
system_config,error_logs,error_data,19,jsonb,,,,YES,'{}'::jsonb,,,,
system_config,error_logs,is_resolved,20,boolean,,,,YES,false,,,,
system_config,error_logs,resolved_by,21,integer,,32,,YES,,,FK,org_users,user_id
system_config,error_logs,resolved_at,22,timestamp with time zone,,,,YES,,,,,
system_config,error_logs,resolution_notes,23,text,,,,YES,,,,,
system_config,feature_flags,flag_id,1,integer,,32,,NO,nextval('system_config.feature_flags_flag_id_seq'::regclass),,PK,,
system_config,feature_flags,org_id,2,uuid,,,,YES,,,FK,organizations,org_id
system_config,feature_flags,flag_key,3,text,,,,NO,,,,,
system_config,feature_flags,flag_name,4,text,,,,NO,,,,,
system_config,feature_flags,description,5,text,,,,YES,,,,,
system_config,feature_flags,flag_type,6,text,,,,NO,,,,,
system_config,feature_flags,default_value,7,text,,,,NO,,,,,
system_config,feature_flags,targeting_rules,8,jsonb,,,,YES,'[]'::jsonb,,,,
system_config,feature_flags,rollout_percentage,9,integer,,32,,YES,100,,,,
system_config,feature_flags,rollout_strategy,10,text,,,,YES,'all'::text,,,,
system_config,feature_flags,variants,11,jsonb,,,,YES,'[]'::jsonb,,,,
system_config,feature_flags,is_active,12,boolean,,,,YES,true,,,,
system_config,feature_flags,expires_at,13,timestamp with time zone,,,,YES,,,,,
system_config,feature_flags,created_at,14,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
system_config,feature_flags,updated_at,15,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
system_config,feature_flags,created_by,16,integer,,32,,YES,,,FK,org_users,user_id
system_config,integration_logs,log_id,1,bigint,,64,,NO,nextval('system_config.integration_logs_log_id_seq'::regclass),,PK,,
system_config,integration_logs,integration_id,2,integer,,32,,NO,,,FK,system_integrations,integration_id
system_config,integration_logs,request_timestamp,3,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
system_config,integration_logs,endpoint_name,4,text,,,,YES,,,,,
system_config,integration_logs,request_method,5,text,,,,YES,,,,,
system_config,integration_logs,request_url,6,text,,,,YES,,,,,
system_config,integration_logs,request_headers,7,jsonb,,,,YES,,,,,
system_config,integration_logs,request_body,8,jsonb,,,,YES,,,,,
system_config,integration_logs,response_timestamp,9,timestamp with time zone,,,,YES,,,,,
system_config,integration_logs,response_status_code,10,integer,,32,,YES,,,,,
system_config,integration_logs,response_headers,11,jsonb,,,,YES,,,,,
system_config,integration_logs,response_body,12,jsonb,,,,YES,,,,,
system_config,integration_logs,response_time_ms,13,integer,,32,,YES,,,,,
system_config,integration_logs,status,14,text,,,,NO,,,,,
system_config,integration_logs,error_message,15,text,,,,YES,,,,,
system_config,integration_logs,reference_type,16,text,,,,YES,,,,,
system_config,integration_logs,reference_id,17,text,,,,YES,,,,,
system_config,integration_logs,created_at,18,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
system_config,job_execution_history,execution_id,1,integer,,32,,NO,nextval('system_config.job_execution_history_execution_id_seq'::regclass),,PK,,
system_config,job_execution_history,job_id,2,integer,,32,,NO,,,FK,scheduled_jobs,job_id
system_config,job_execution_history,start_time,3,timestamp with time zone,,,,NO,,,,,
system_config,job_execution_history,end_time,4,timestamp with time zone,,,,YES,,,,,
system_config,job_execution_history,duration_seconds,5,integer,,32,,YES,,,,,
system_config,job_execution_history,execution_status,6,text,,,,NO,,,,,
system_config,job_execution_history,records_processed,7,integer,,32,,YES,,,,,
system_config,job_execution_history,records_succeeded,8,integer,,32,,YES,,,,,
system_config,job_execution_history,records_failed,9,integer,,32,,YES,,,,,
system_config,job_execution_history,output_log,10,text,,,,YES,,,,,
system_config,job_execution_history,error_log,11,text,,,,YES,,,,,
system_config,job_execution_history,cpu_usage_percent,12,numeric,,5,2,YES,,,,,
system_config,job_execution_history,memory_usage_mb,13,integer,,32,,YES,,,,,
system_config,job_execution_history,created_at,14,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
system_config,scheduled_jobs,job_id,1,integer,,32,,NO,nextval('system_config.scheduled_jobs_job_id_seq'::regclass),,PK,,
system_config,scheduled_jobs,org_id,2,uuid,,,,YES,,,FK,organizations,org_id
system_config,scheduled_jobs,job_name,3,text,,,,NO,,,,,
system_config,scheduled_jobs,job_type,4,text,,,,NO,,,,,
system_config,scheduled_jobs,job_category,5,text,,,,NO,,,,,
system_config,scheduled_jobs,schedule_type,6,text,,,,NO,,,,,
system_config,scheduled_jobs,cron_expression,7,text,,,,YES,,,,,
system_config,scheduled_jobs,next_run_time,8,timestamp with time zone,,,,YES,,,,,
system_config,scheduled_jobs,job_function,9,text,,,,NO,,,,,
system_config,scheduled_jobs,job_parameters,10,jsonb,,,,YES,'{}'::jsonb,,,,
system_config,scheduled_jobs,max_retries,11,integer,,32,,YES,3,,,,
system_config,scheduled_jobs,retry_interval_minutes,12,integer,,32,,YES,5,,,,
system_config,scheduled_jobs,timeout_minutes,13,integer,,32,,YES,60,,,,
system_config,scheduled_jobs,priority,14,integer,,32,,YES,5,,,,
system_config,scheduled_jobs,job_status,15,text,,,,YES,'active'::text,,,,
system_config,scheduled_jobs,last_run_time,16,timestamp with time zone,,,,YES,,,,,
system_config,scheduled_jobs,last_run_status,17,text,,,,YES,,,,,
system_config,scheduled_jobs,last_run_duration_seconds,18,integer,,32,,YES,,,,,
system_config,scheduled_jobs,last_error_message,19,text,,,,YES,,,,,
system_config,scheduled_jobs,total_runs,20,integer,,32,,YES,0,,,,
system_config,scheduled_jobs,successful_runs,21,integer,,32,,YES,0,,,,
system_config,scheduled_jobs,failed_runs,22,integer,,32,,YES,0,,,,
system_config,scheduled_jobs,created_at,23,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
system_config,scheduled_jobs,updated_at,24,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
system_config,scheduled_jobs,created_by,25,integer,,32,,YES,,,FK,org_users,user_id
system_config,scheduled_notifications,scheduled_notification_id,1,integer,,32,,NO,nextval('system_config.scheduled_notifications_scheduled_notification_id_seq'::regclass),,PK,,
system_config,scheduled_notifications,org_id,2,uuid,,,,NO,,,FK,organizations,org_id
system_config,scheduled_notifications,scheduled_for,3,timestamp with time zone,,,,NO,,,,,
system_config,scheduled_notifications,notification_type,4,text,,,,NO,,,,,
system_config,scheduled_notifications,notification_category,5,text,,,,NO,,,,,
system_config,scheduled_notifications,title,6,text,,,,NO,,,,,
system_config,scheduled_notifications,message,7,text,,,,NO,,,,,
system_config,scheduled_notifications,priority,8,text,,,,YES,'normal'::text,,,,
system_config,scheduled_notifications,target_users,9,ARRAY,,,,YES,,,,,
system_config,scheduled_notifications,target_roles,10,ARRAY,,,,YES,,,,,
system_config,scheduled_notifications,notification_data,11,jsonb,,,,YES,'{}'::jsonb,,,,
system_config,scheduled_notifications,status,12,text,,,,YES,'pending'::text,,,,
system_config,scheduled_notifications,sent_at,13,timestamp with time zone,,,,YES,,,,,
system_config,scheduled_notifications,created_at,14,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
system_config,scheduled_notifications,created_by,15,integer,,32,,NO,,,FK,org_users,user_id
system_config,setting_definitions,setting_key,1,text,,,,NO,,,PK,,
system_config,setting_definitions,setting_category,2,text,,,,NO,,,,,
system_config,setting_definitions,setting_type,3,text,,,,NO,,,,,
